<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,30,20160119,17:30:00,665.9900000,666.0100000,661.0800000,661.4700000,31516027
RI.RTSI,30,20160119,18:00:00,661.4400000,661.4400000,652.8600000,655.6500000,56075321
RI.RTSI,30,20160119,18:30:00,655.6500000,660.5600000,653.0000000,660.4800000,35197264
RI.RTSI,30,20160119,19:00:00,660.4100000,661.2400000,658.7600000,660.2900000,18060094
RI.RTSI,30,20160120,10:30:00,653.7900000,653.7900000,638.8800000,641.7900000,2193568721
RI.RTSI,30,20160120,11:00:00,641.7900000,641.7900000,636.8800000,637.8800000,47108378
RI.RTSI,30,20160120,11:30:00,637.9900000,639.8100000,633.6400000,633.6400000,57677830
RI.RTSI,30,20160120,12:00:00,633.6000000,635.8800000,631.8800000,634.3400000,41538161
RI.RTSI,30,20160120,12:30:00,633.9400000,636.0600000,633.2700000,635.9700000,20822074
RI.RTSI,30,20160120,13:00:00,635.9600000,639.7000000,635.9600000,639.3900000,32931009
RI.RTSI,30,20160120,13:30:00,639.3900000,641.8900000,638.4500000,641.6100000,20799549
RI.RTSI,30,20160120,14:00:00,641.6600000,641.8100000,638.3000000,638.6200000,19243906
RI.RTSI,30,20160120,14:30:00,638.6400000,638.9800000,634.8800000,635.3900000,15458063
RI.RTSI,30,20160120,15:00:00,635.3200000,635.4800000,630.8700000,632.1300000,16039720
RI.RTSI,30,20160120,15:30:00,632.1400000,633.1000000,628.6900000,632.8500000,23333429
RI.RTSI,30,20160120,16:00:00,632.8500000,635.8100000,631.2400000,635.2700000,20931345
RI.RTSI,30,20160120,16:30:00,635.2800000,636.8700000,630.5700000,632.0100000,20682263
RI.RTSI,30,20160120,17:00:00,631.9800000,635.3400000,631.6500000,634.9200000,14615810
RI.RTSI,30,20160120,17:30:00,634.9100000,636.6900000,633.2200000,635.3300000,17570425
RI.RTSI,30,20160120,18:00:00,635.3300000,636.1700000,628.7000000,629.1100000,24689904
RI.RTSI,30,20160120,18:30:00,629.1300000,630.6400000,628.6300000,630.3100000,21944083
RI.RTSI,30,20160120,19:00:00,630.3500000,630.3500000,625.9900000,628.4100000,30208213
RI.RTSI,30,20160121,10:30:00,632.0100000,632.4900000,615.8900000,616.6300000,2180667204
RI.RTSI,30,20160121,11:00:00,616.8900000,619.7100000,611.8400000,615.6700000,31007641
RI.RTSI,30,20160121,11:30:00,615.6600000,623.1200000,615.6600000,621.5700000,51296092
RI.RTSI,30,20160121,12:00:00,621.5500000,621.5500000,613.4600000,613.5900000,30137351
RI.RTSI,30,20160121,12:30:00,613.5500000,615.4200000,607.1400000,615.0100000,38601568
RI.RTSI,30,20160121,13:00:00,615.0100000,622.3500000,613.1900000,622.3500000,35865985
RI.RTSI,30,20160121,13:30:00,622.3700000,625.4400000,622.1800000,623.2700000,30825397
RI.RTSI,30,20160121,14:00:00,623.2500000,623.3200000,620.4200000,620.6200000,17729227
RI.RTSI,30,20160121,14:30:00,620.6100000,623.9600000,619.7100000,620.9300000,21392053
RI.RTSI,30,20160121,15:00:00,620.9300000,623.4300000,620.9000000,622.5900000,14411227
RI.RTSI,30,20160121,15:30:00,622.5800000,623.2700000,620.3000000,622.6300000,14084748
RI.RTSI,30,20160121,16:00:00,622.5400000,626.0300000,621.5800000,623.8800000,15948758
RI.RTSI,30,20160121,16:30:00,623.9200000,628.1500000,623.6400000,627.2800000,27867408
RI.RTSI,30,20160121,17:00:00,627.2300000,634.0700000,627.1000000,630.1900000,33758943
RI.RTSI,30,20160121,17:30:00,630.2000000,632.2900000,629.0400000,629.8200000,23154793
RI.RTSI,30,20160121,18:00:00,629.8200000,632.7000000,626.8400000,627.8900000,31912449
RI.RTSI,30,20160121,18:30:00,627.8900000,635.4300000,627.8500000,632.5700000,43029953
RI.RTSI,30,20160121,19:00:00,632.4800000,633.7300000,631.0400000,632.1200000,16799489
RI.RTSI,30,20160122,10:30:00,647.5100000,669.5700000,647.5100000,664.4400000,2218341207
RI.RTSI,30,20160122,11:00:00,664.4000000,664.4800000,656.1700000,657.6800000,28527763
RI.RTSI,30,20160122,11:30:00,657.6900000,658.9200000,654.8900000,658.7800000,54730352
RI.RTSI,30,20160122,12:00:00,658.7400000,663.3200000,658.0900000,663.2700000,29533114
RI.RTSI,30,20160122,12:30:00,663.2700000,667.2600000,662.8100000,667.2400000,34436569
RI.RTSI,30,20160122,13:00:00,667.1800000,668.6800000,662.2300000,663.0100000,42523297
RI.RTSI,30,20160122,13:30:00,663.0900000,665.7900000,662.1300000,665.3300000,19116593
RI.RTSI,30,20160122,14:00:00,665.3300000,666.8400000,665.0300000,666.0600000,18667471
RI.RTSI,30,20160122,14:30:00,666.0500000,680.1200000,665.8600000,678.6300000,76937808
RI.RTSI,30,20160122,15:00:00,678.6000000,679.5000000,676.6800000,678.8600000,40822376
RI.RTSI,30,20160122,15:30:00,678.8200000,681.6000000,673.5600000,677.5400000,63336370
RI.RTSI,30,20160122,16:00:00,677.5400000,683.5500000,677.4300000,680.6300000,22013899
RI.RTSI,30,20160122,16:30:00,680.6700000,680.6700000,674.4900000,676.3800000,22871684
RI.RTSI,30,20160122,17:00:00,676.3900000,680.2500000,676.3800000,677.7000000,29703905
RI.RTSI,30,20160122,17:30:00,677.7200000,687.6000000,677.7100000,686.2300000,53210708
RI.RTSI,30,20160122,18:00:00,686.2400000,692.7500000,683.2700000,692.7500000,50933510
RI.RTSI,30,20160122,18:30:00,692.8000000,696.3000000,690.2700000,691.4000000,59350006
RI.RTSI,30,20160122,19:00:00,691.3700000,693.6200000,690.4300000,691.4000000,38418375
RI.RTSI,30,20160125,10:30:00,696.1400000,704.2900000,689.4000000,689.4300000,2211214403
RI.RTSI,30,20160125,11:00:00,689.4400000,693.9300000,688.6700000,689.4200000,27690943
RI.RTSI,30,20160125,11:30:00,689.3700000,689.3700000,680.2200000,681.1700000,40168783
RI.RTSI,30,20160125,12:00:00,681.0800000,684.3800000,677.6800000,682.4600000,24038637
RI.RTSI,30,20160125,12:30:00,682.4800000,684.2900000,678.5200000,684.0300000,21224314
RI.RTSI,30,20160125,13:00:00,684.0300000,687.8600000,680.6000000,681.4300000,19950383
RI.RTSI,30,20160125,13:30:00,681.4400000,684.1300000,680.8000000,683.5000000,26808978
RI.RTSI,30,20160125,14:00:00,683.5300000,683.8000000,679.7500000,681.1500000,13609638
RI.RTSI,30,20160125,14:30:00,681.1600000,681.9600000,677.0800000,678.8800000,19127066
RI.RTSI,30,20160125,15:00:00,678.8600000,678.8600000,675.1300000,676.9600000,16557991
RI.RTSI,30,20160125,15:30:00,676.9500000,684.2900000,676.2400000,682.0500000,19822021
RI.RTSI,30,20160125,16:00:00,682.0700000,682.3100000,679.7100000,682.2500000,10878289
RI.RTSI,30,20160125,16:30:00,682.2200000,682.6200000,676.7900000,678.3300000,26941255
RI.RTSI,30,20160125,17:00:00,678.3300000,681.6300000,672.4900000,673.6900000,27014121
RI.RTSI,30,20160125,17:30:00,673.6700000,678.1600000,673.2500000,677.4700000,23366678
RI.RTSI,30,20160125,18:00:00,677.5200000,681.5800000,677.0100000,681.5500000,22626577
